ID,ShortDesc,Engine,Year,Month,Displacement,Power_kW,Horsepower,Km,PictureCount,Prices
16131689,RENAULT MEGANE CC 1.5 dCi Dynamique Monaco GP Magánszemélytől!,Diesel,2012,7,1461,81,110,133518,12,2220000
16058879,RENAULT MEGANE Grandtour 1.5 dCi Intens EDC 100%KM-NAVI-KEYLESS-GO-FÉLBŐR,Diesel,2016,NA,1461,81,110,178884,12,2248888
16268182,RENAULT MEGANE Grandtour 1.5 dCi Dynamique GT-LINE 83500KM!,Diesel,2013,11,1461,81,110,83492,6,2250000
15424837,RENAULT MEGANE Grandtour 1.5 dCi Energy Business BŐR-NAVI-RADAR AUTOMATA-ÁFÁS,Diesel,2016,NA,1461,81,110,181272,12,2288888
16238272,RENAULT MEGANE 1.5 dCi Energy Business 1 ÉV GARANCIA!,Diesel,2015,7,1461,70,95,101500,12,2290000
15721714,RENAULT MEGANE 1.5 dCi Dynamique Berline Magyar-Sz.könyv-KM GARANCIA,Diesel,2013,4,1461,81,110,139347,12,2290000
16058893,RENAULT MEGANE Grandtour 1.5 dCi Intens EDC NAVI-KEYLESS-GO-FÉLBŐR,Diesel,2016,NA,1461,81,110,155125,12,2299900
16199407,RENAULT MEGANE 1.6 Generation,Benzin,2012,5,1598,74,101,51243,6,2300000
14533153,RENAULT MEGANE 1.5 dCi Limited,Diesel,2015,11,1461,81,110,161000,6,2300000
16071602,RENAULT MEGANE Grandtour 1.5 dCi Limited Mo-i! Szkönyv! Első tulaj! Végig szervizelt! Szép állapotban!,Diesel,2015,10,1461,81,110,190233,12,2349000
16300285,RENAULT MEGANE 2.0 dCi FAP GT Megane 2.0 dci GT,Diesel,2011,3,1995,118,160,79800,6,2350000
15589433,RENAULT MEGANE Grandtour 1.5 dCi Energy Business RADAR-NAVI-BŐR-AUTOMATA-ÁFÁS,Diesel,2016,NA,1461,81,110,195867,12,2388888
15479934,RENAULT MEGANE Grandtour 1.5 dCi Energy Business BŐR-NAVI-RADAR AUTOMATA-ÁFÁS,Diesel,2016,NA,1461,81,110,182897,12,2388888
16297053,RENAULT MEGANE Grandtour 1.4 TCe Privilege,Benzin,2010,12,1397,96,131,98000,7,2390000
16286522,RENAULT MEGANE 1.5 dCi Advantage kevés km. szép állapotban,Diesel,2013,3,1461,81,110,51500,6,2399000
15836535,RENAULT MEGANE 1.4 TCe Dynamique GT-Line,Benzin,2011,4,1397,96,131,65487,11,2399000
16246616,RENAULT MEGANE 1.2 TCe Dynamique Start&Stop SZERVIZK..SÉRÜLÉSMENTES.ÜLÉSFŰTÉS,Benzin,2013,6,1198,85,116,103977,6,2399999
16033945,RENAULT MEGANE Grandtour 1.6 Limited 17-ES ALUFELNIK / GYÖNYÖRŰ,Benzin,2015,8,1598,81,110,171000,10,2399999
14454883,RENAULT MEGANE 1.9 dCi Dynamique EURO5,Diesel,2011,9,1870,96,131,208000,6,2399999
16256769,RENAULT MEGANE 1.6 Limited Azonnal elvihető! Megbízható! Friss Műszaki!,Benzin,2015,8,1598,81,110,171918,12,2449000
16302243,RENAULT MEGANE Grandtour 1.6 Advantage,Benzin,2013,7,1598,74,101,69053,6,2450000
16197423,RENAULT MEGANE 2.0 TCe Dynamique,Benzin,2009,6,1998,132,179,117500,6,2475000
16169249,RENAULT MEGANE Grandtour 1.5 dCi Business,Diesel,2015,5,1461,81,110,140855,12,2489000
16270003,RENAULT MEGANE GrandCoupé 1.6 SCe Intens,Benzin,2017,12,1598,84,114,287000,5,2490000
16243207,RENAULT MEGANE Grandtour 1.5 dCi Energy Limited MAGYAR 1.TUL-LED-T.RADAR!,Diesel,2016,5,1461,81,110,178065,12,2490000
16176512,RENAULT MEGANE Grandtour 1.5 dCi Energy Limited MAGYAR 1.TUL-LED-T.RADAR!,Diesel,2016,5,1461,81,110,195402,12,2490000
15988607,RENAULT MEGANE Grandtour 1.5 dCi Energy Limited Végig vezetett szervizkönyv. Leinformálható,Diesel,2016,5,1461,81,110,145282,5,2490000
15120775,RENAULT MEGANE Grandtour 1.5 dCi Energy Limited Mo.-i. 1 Tul. ÁFA -s!,Diesel,2016,5,1461,81,110,172489,12,2490000
16295528,RENAULT MEGANE 1.9 dCi Monaco GP CABRIO.NAVI.BŐR,Diesel,2012,6,1870,96,131,116000,12,2499000
16294080,RENAULT MEGANE 1.5 dCi Energy 1.TULAJ! 54.000KM!SZERVIZKÖNYV! FRISS VIZSGA! VONÓHOROG!,Diesel,2014,7,1461,81,110,54000,12,2499000
16071076,RENAULT MEGANE 1.6 Advantage 2. moi. tul. 58e km,Benzin/Gáz,2013,9,1598,74,101,58000,4,2499000
16005914,RENAULT MEGANE Grandtour 1.2 TCe Dynamique Stop&Start VEZETETT SZERVIZKÖNYV! GYÁRI ÁLLAPOT! GARANCIA! FRISS MŰSZAKI!,Benzin,2013,3,1198,85,116,161031,12,2499999
15901260,RENAULT MEGANE 2.0 TCe Dynamique,Benzin,2009,4,1998,132,179,125000,6,2540000
16031851,RENAULT MEGANE 2.0 TCe GT,Benzin,2011,10,1998,132,179,208700,6,2550000
16197626,RENAULT MEGANE Grandtour 1.6 SCe Zen Különleges megjelenés .makulátlan állapot .2 kártya .dinamikus motor.hideg klíma,Benzin,2015,11,1598,84,114,170000,6,2555555
16299543,RENAULT MEGANE 1.2 TCe Limited Start&Stop LED.NAVI.MÉDIA.ALUFELNI.DIGITKLÍMA.ÜLÉSFŰTÉS.TEMPOMAT.RADAR,Benzin,2015,12,1198,85,116,81470,12,2590000
16287927,RENAULT MEGANE Grandtour 1.5 dCi Business,Diesel,2015,3,1461,81,110,113715,12,2590000
16256243,RENAULT MEGANE 1.6 Authentique Magyarországi. 6 seb.. tempomat,Benzin,2014,7,1598,81,110,93500,4,2590000
16230610,RENAULT MEGANE Grandtour 1.5 dCi Limited 161Ekm!Magyar.vez.szervízkönyv!,Diesel,2016,6,1461,81,110,161842,12,2590000
16266698,RENAULT MEGANE 2.0 TCe GT CC Coupe-Cabrio,Benzin,2011,4,1998,132,179,159000,6,2600000
16183115,RENAULT MEGANE Grandtour 1.6 dCi Bose Start&Stop,Diesel,2014,11,1598,96,131,185986,6,2650000
16296425,RENAULT MEGANE Grandtour 1.6 dCi Bose Start&Stop Magyar. 1. tulaj. vez. szervízkönyv,Diesel,2016,5,1598,96,131,194150,0,2688000
16300415,RENAULT MEGANE 1.2 TCe Expression Start&Stop,Benzin,2014,4,1198,85,116,94000,6,2690000
16291096,RENAULT MEGANE Grandtour 1.6 dCi Energy Bose 189Ekm!Magyar.vez.szervízkönyv!,Diesel,2016,5,1598,96,131,189417,8,2690000
16243286,RENAULT MEGANE Grandtour 1.5 dCi Energy Limited MAGYAR 1.TUL-LED-T.RADAR!,Diesel,2016,5,1461,81,110,158350,12,2690000
16216384,RENAULT MEGANE Grandtour 1.5 dCi Energy Limited MAGYAR 1.TUL-LED-T.RADAR!,Diesel,2016,5,1461,81,110,178677,12,2690000
16176733,RENAULT MEGANE Grandtour 1.5 dCi Energy Limited MAGYAR 1.TUL-LED-T.RADAR!,Diesel,2016,5,1461,81,110,160828,12,2690000
16054261,RENAULT MEGANE 1.5 dCi Limited Magyarországi - Gesztenyebarna - Friss szervíz,Diesel,2016,6,1461,81,110,119000,8,2690000
15425204,RENAULT MEGANE 1.6 Expression GYÖNYÖRŰ ÁLLAPOT 1TULAJDONOS,Benzin,2015,1,1598,81,110,171841,11,2690000
16273596,RENAULT MEGANE 2.0 TCe GT XENON-NAVI-BŐR-19KERÉK!AKÁR 0 FT-TÓL!!!,Benzin,2010,4,1998,132,179,133717,12,2699000
12175693,RENAULT MEGANE 1.4 TCe Dynamique 2020igMűV130LEMa1TulSzrvzkSzml,Benzin,2010,3,1397,96,131,120000,12,2699000
16179423,RENAULT MEGANE 1.2 TCe Business Start&Stop,Benzin,2014,2,1198,85,116,89252,12,2750000
16283631,RENAULT MEGANE Grandtour 1.5 dCi Energy Limited MAGYAR 1.TUL-LED-T.RADAR!,Diesel,2016,5,1461,81,110,148484,12,2790000
16268780,RENAULT MEGANE 1.9 dCi Monaco GP kisebb csere lehetséges,Diesel,2012,2,1870,96,131,149000,11,2790000
16215581,RENAULT MEGANE Grandtour 1.5 dCi Energy Limited MAGYAR 1.TUL-LED-T.RADAR!,Diesel,2016,5,1461,81,110,155842,12,2790000
16175822,RENAULT MEGANE Grandtour 1.5 dCi Energy Limited MAGYAR 1.TUL-LED-T.RADAR!,Diesel,2016,5,1461,81,110,131111,12,2790000
15630108,RENAULT MEGANE Grandtour 1.5 dCi Energy Limited Navi. tempomat. félbőr kárpit! Megkímélt szép állapotban!,Diesel,2016,6,1461,81,110,129000,12,2790000
14849955,RENAULT MEGANE Grandtour 1.5 dCi Energy Limited Mo-i.. 1 Tul. ÁFA-s!,Diesel,2015,12,1461,81,110,98742,12,2790000
16230051,RENAULT MEGANE 1.5 dCi Generation 82.135 km!! TomTom Navi! Ülésfűtés !,Diesel,2013,12,1461,66,90,82135,12,2799000
15538213,RENAULT MEGANE 1.6 Magyar! 1 tulajdonos! 30ekm!,Benzin,2014,11,1598,81,110,30100,11,2799000
16296869,RENAULT MEGANE Grandtour 1.5 dCi Energy Business,Diesel,2016,7,1461,81,110,1239645,5,2850000
15099823,RENAULT MEGANE 1.2 TCe Dynamique Start&Stop,Benzin,2014,7,1198,85,116,120000,6,2850000
16258398,RENAULT MEGANE Grandtour 1.5 dCi Energy Business,Diesel,2015,9,1461,81,110,143000,12,2890000
16004736,RENAULT MEGANE Grandtour 1.6 Business MAGYARORSZÁGI!!118E KM!NAGY NAVI.TEMPOMAT!,Benzin,2014,9,1598,81,110,118000,11,2899000
16240785,RENAULT MEGANE 1.5 dCi Zen,Diesel,2016,11,1461,66,90,163000,6,2900000
15607593,RENAULT MEGANE Grandtour 1.5 dCi Intens 1. TULAJDONOSTÓL/ÁFÁS,Diesel,2016,12,1461,81,110,230820,12,2950000
16286789,RENAULT MEGANE 1.5 dCi Limited,Diesel,2015,5,1461,81,110,73016,6,2978000
16253019,RENAULT MEGANE Grandtour 1.6 Limited,Benzin,2015,7,1598,81,110,105000,5,2980000
16187903,RENAULT MEGANE 1.5 dCi Zen 1 év GARANCIA! ÁFÁ-s!,Diesel,2016,11,1461,66,90,222000,12,2990000
16144591,RENAULT MEGANE 1.2 TCe Energy Limited 77 ezer Km!!!,Benzin,2016,7,1197,85,116,77000,12,2990000
16082770,RENAULT MEGANE Grandtour 1.6 dCi Bose Start&Stop Első tulajdonostól eladó!,Diesel,2015,6,1598,96,131,168000,6,2999000
15366499,RENAULT MEGANE 1.5 dCi Business Mo-i! Szkönyv! 41 e km! Friss Szerviz! Friss műszaki! Garancia! Áfás!,Diesel,2015,7,1461,70,95,41501,12,2999000
16285209,RENAULT MEGANE 1.5 dCi Limited,Diesel,2016,9,1461,81,110,99740,6,3088890
16269352,RENAULT MEGANE Grandtour 1.5 dCi Energy Limited MAGYAR 1.TUL-LED-T.RADAR!,Diesel,2016,8,1461,81,110,120583,12,3090000
16112574,RENAULT MEGANE Grandtour 1.5 dCi Limited MAGYAR/ÁFÁS/1.TULAJ,Diesel,2016,7,1461,81,110,91980,9,3099000
16112612,RENAULT MEGANE Grandtour 1.5 dCi Limited MAGYAR/ÁFÁS/1.TULAJ,Diesel,2016,7,1461,81,110,83266,12,3150000
16301329,RENAULT MEGANE 1.6 Limited 73 000 Km! Elektromos kézifék! Ajándék téli gumi!,Benzin,2015,5,1598,81,110,73800,6,3190000
16261393,RENAULT MEGANE Grandtour 1.5 dCi Limited,Diesel,2015,6,1461,70,95,64600,12,3190000
16078612,RENAULT MEGANE Grandtour 1.6 dCi Limited Start&Stop GT line,Diesel,2015,6,1598,96,131,131000,6,3200000
15481126,RENAULT MEGANE 1.5 dCi Intens EDC,Diesel,2017,5,1461,81,110,139400,6,3280000
16175900,RENAULT MEGANE Grandtour 1.6 Limited,Benzin,2015,6,1598,81,110,65000,6,3285000
16291540,RENAULT MEGANE Grandtour 1.6 dCi Bose Start&Stop MAGYAR 1.TUL-LED-NAVI-RADAR-130Le!,Diesel,2016,5,1598,96,131,169345,12,3290000
16287054,RENAULT MEGANE Grandtour 1.5 dCi Intens Energy Magyar-Sz.könyv-KM GAR,Diesel,2017,4,1461,81,110,160445,12,3290000
16258404,RENAULT MEGANE Grandtour 1.5 dCi Energy Business NAVI ALUFELNI SÁVTARTÓ,Diesel,2016,12,1461,81,110,137000,12,3290000
15994836,RENAULT MEGANE Grandtour 1.5 dCi Zen Navi-Tempomat-Radar-Sz.könyv,Diesel,2017,8,1461,81,110,169000,1,3290000
16256837,RENAULT MEGANE 1.5 dCi Zen VÉGIG SZERVIZES!,Diesel,2016,6,1461,66,90,124000,9,3299000
16246644,RENAULT MEGANE 1.6 dCi Bose Start&Stop,Diesel,2015,4,1598,96,131,39180,6,3299000
15818084,RENAULT MEGANE Grandtour 2.0 TCe GT EURO5,Benzin,2011,7,1998,132,179,167000,6,3299900
16298999,RENAULT MEGANE Grandtour 1.5 dCi Energy Limited MAGYAR 1.TUL-LED-T.RADAR!,Diesel,2016,8,1461,81,110,59954,12,3390000
16234728,RENAULT MEGANE Grandtour 1.6 dCi Bose Start&Stop MAGYAR 1.TUL-LED-NAVI-RADAR-130Le!,Diesel,2016,5,1598,96,131,153026,12,3390000
16053376,RENAULT MEGANE Grandtour 1.5 dCi Intens Mo-i! Szkönyv! Áfás! Rengeteg extra! Végig szervizelt!,Diesel,2016,12,1461,81,110,166880,12,3399000
16234070,RENAULT MEGANE 1.2 TCe Life,Benzin,2017,3,1197,74,101,65200,4,3430000
16276031,RENAULT MEGANE Grandtour 1.5 dCi Intens,Diesel,2017,1,1461,81,110,119000,12,3450000
15793952,RENAULT MEGANE Grandtour 1.5 dCi Intens MAGYAR,Diesel,2016,12,1461,81,110,176767,12,3450000
16109981,RENAULT MEGANE Grandtour 1.5 dCi Energy Limited NAVI - ELL. KM FUTÁS,Diesel,2016,12,1461,81,110,129462,12,3489000
16283606,RENAULT MEGANE Grandtour 1.6 dCi Bose Start&Stop MAGYAR 1.TUL-LED-NAVI-RADAR-130Le!,Diesel,2016,5,1598,96,131,127041,12,3490000
16258696,RENAULT MEGANE Grandtour 1.6 SCe Intens MAGYARORSZÁGI!1TULAJ!,Benzin,2017,4,1598,84,114,169000,12,3490000
16243238,RENAULT MEGANE Grandtour 1.5 dCi Energy Limited MAGYAR 1.TUL-LED-T.RADAR!,Diesel,2016,8,1461,81,110,48950,12,3490000
15991422,RENAULT MEGANE 1.6 SCe Zen,Benzin,2016,11,1598,84,114,72000,2,3499000
15975480,RENAULT MEGANE Grandtour 1.5 dCi Energy Business SZERVIZK.SÉRÜLÉSMENTES.1 TULAJ,Diesel,2017,2,1461,81,110,120755,6,3499999
15650296,RENAULT MEGANE Grandtour 1.5 dCi Energy Business LEINFORMÁLHATÓ 129-EZER KM !,Diesel,2017,1,1461,81,110,129800,12,3549000
16211683,RENAULT MEGANE Grandtour 1.5 dCi Intens EDC MAGYAR-1.TUL-LED-D.KLIMA-TEMPOMAT!,Diesel,2017,5,1461,81,110,166091,12,3590000
16211548,RENAULT MEGANE GrandCoupé 1.5 dCi Zen,Diesel,2017,4,1461,81,110,110585,10,3590000
15934964,RENAULT MEGANE Grandtour 1.5 dCi Intens JÓ ÁLL.! KEV.FUTOTT.TÖRZSKÖNYV.ELŐRE EGYEZTETÉS SZÜKSÉGES,Diesel,2017,1,1461,81,110,77782,6,3590000
16191523,RENAULT MEGANE Grandtour 1.2 TCe Bose Edition 78.000 KM! 1.TULAJ! SZERVIZKÖNYV! EURO 6,Benzin,2016,4,1197,85,116,78000,12,3599000
16193385,RENAULT MEGANE 1.2 TCe Zen Magyarországi!,Benzin,2016,12,1197,97,132,84000,6,3650000
15810629,RENAULT MEGANE Grandtour 1.2 TCe Zen,Benzin,2017,5,1197,74,101,90000,6,3650000
16193486,RENAULT MEGANE GrandCoupé 1.6 SCe Life MAGYARORSZÁGI ELSŐ FORGALOMBA HELYEZÉSŰ. ELSŐ TULAJDONOSTÓL !,Benzin,2018,5,1598,84,114,73249,12,3699900
15692210,RENAULT MEGANE 1.5 dCi Zen,Diesel,2017,5,1461,81,110,59000,6,3770000
16257726,RENAULT MEGANE Grandtour 1.5 dCi Intens ÁFÁ-s.Virtual cockpit Navi Sávtartó 5.9%THM 12hó garancia /Vásárolja meg online/,Diesel,2017,2,1461,81,110,92146,11,3789900
16276340,RENAULT MEGANE Grandtour 1.5 dCi Intens 113000km! Magyarországi!Garanciás,Diesel,2017,4,1461,81,110,113000,6,3790000
16010078,RENAULT MEGANE GrandCoupé 1.6 SCe Life,Benzin,2017,3,1598,84,114,50876,4,3790000
16261630,RENAULT MEGANE 1.6 SCe Zen MAGYAR-1TULAJ-GYÁRI FÉNY-VEZETETT SZERVIZTÖRTÉNET,Benzin,2017,4,1598,84,114,84157,11,3798000
16294089,RENAULT MEGANE 1.5 dCi Energy Business 61747km. magyar. 1 tulaj. szervizkönyv,Diesel,2017,9,1461,81,110,61747,12,3799000
16017219,RENAULT MEGANE 1.2 TCe Life Azonnal elvihető. 1-Tulaj. 18eKm. Tempomat. USB,Benzin,2017,4,1197,74,101,18000,12,3849890
15910103,RENAULT MEGANE GrandCoupé 1.5 dCi Intens Áfás!,Diesel,2018,2,1461,81,110,70000,4,3850000
16282591,RENAULT MEGANE 1.5 dCi Zen / ÁFÁS / MAGYARORSZÁGI / 1 TULAJ / GARANCIA /,Diesel,2017,1,1461,81,110,98670,12,3870000
16156001,RENAULT MEGANE GrandCoupé 1.6 SCe Zen Magasan felszerelt!,Benzin,2017,12,1598,84,114,81000,12,3880000
16216528,RENAULT MEGANE 1.5 dCi Intens Navi. Bőr. Digit. LED. 12hó garancia 5.9%THM ÁFÁ-s /Vásárolja meg online/,Diesel,2016,11,1461,81,110,72183,10,3889900
16128775,RENAULT MEGANE GrandCoupé 1.6 SCe Intens Magyar első tulaj. vezetett sz könyv. Sérülés mentes,Benzin,2017,7,1598,84,114,50193,10,3890000
16075477,RENAULT MEGANE 1.2 TCe Intens,Benzin,2016,2,1197,97,132,85935,5,3890000
15992970,RENAULT MEGANE 1.6 SCe Zen Mo-i. 1 Tul. ÁFA-s!,Benzin,2017,4,1598,84,114,62944,11,3890000
16282609,RENAULT MEGANE 1.5 dCi Zen / ÁFÁS / MAGYARORSZÁGI / 1 TULAJ / GARANCIA /,Diesel,2017,1,1461,81,110,76250,12,3940000
16220265,RENAULT MEGANE Grandtour 1.5 dCi Limited,Diesel,2018,8,1461,81,110,121680,6,3949000
16262554,RENAULT MEGANE 1.3 TCe Limited 1 év Garancia! Gyári fény.!,Benzin,2018,12,1332,85,116,28641,6,3979000
16280924,RENAULT MEGANE 1.5 dCi Zen / ÁFÁS / MAGYARORSZÁGI / 1 TULAJ / GARANCIA / 36 840 KM ! /,Diesel,2017,1,1461,81,110,36840,12,3980000
16117294,RENAULT MEGANE 1.2 TCe Life,Benzin,2017,10,1197,74,101,22623,11,3989000
16266335,RENAULT MEGANE 1.5 dCi Zen,Diesel,2018,2,1461,81,110,45500,6,3990000
16180118,RENAULT MEGANE 1.6 SCe Zen Mo-i. 1 Tul. ÁFA-s!,Benzin,2017,4,1598,84,114,58487,12,3990000
16155821,RENAULT MEGANE 1.2 TCe Intens Berline Energy,Benzin,2016,3,1197,97,132,16454,12,3990000
15620891,RENAULT MEGANE 2.0 T 16V RS Luxe,Benzin,2014,12,1998,195,265,64800,6,3990000
15070542,RENAULT MEGANE 1.5 dCi Zen Magyar/Első Tulaj/Áfás,Diesel,2016,12,1461,81,110,68000,11,3990000
16298782,RENAULT MEGANE Grandtour 1.6 SCe Life M.O-I! 1 TULAJ! 84.000KM!!,Benzin,2018,3,1598,84,114,84720,12,3999000
16276619,RENAULT MEGANE 1.5 dCi Intens EDC,Diesel,2017,10,1461,81,110,160080,12,3999000
16031274,RENAULT MEGANE 1.5 dCi Intens Mo-i! Szkönyv! Áfás! 82 e km! Rengeteg extra!,Diesel,2016,12,1461,81,110,82620,12,3999000
15870436,RENAULT MEGANE GrandCoupé 1.6 SCe Life,Benzin,2017,5,1598,84,114,45662,10,3999000
15184461,RENAULT MEGANE 2.0 16V RS Chassis Cup,Benzin,2009,12,1998,184,250,77680,6,3999000
15961940,RENAULT MEGANE GT 220 Start-Stop,Benzin,2014,7,1998,162,220,72500,12,3999999
16287109,RENAULT MEGANE 1.5 dCi Zen Mo.-i.1.tul. ! 48e km ! GYÁRI GARANCIA !,Diesel,2016,4,1461,66,90,48545,5,4099000
15941061,RENAULT MEGANE GrandCoupé 1.5 dCi Intens ÁFÁS. MAGASAN FELSZERELT,Diesel,2018,2,1461,81,110,75906,7,4100000
16233618,RENAULT MEGANE 1.5 dCi Intens R-LINK 2 NAVI LED PDC USB,Diesel,2017,1,1461,81,110,30100,12,4120000
16256513,RENAULT MEGANE 2.0 T 16V RS Luxe Z,Benzin,2012,8,1998,195,265,106000,6,4150000
16195046,RENAULT MEGANE 1.5 dCi Zen MAGYARORSZÁGI! 73.800 KM!,Diesel,2017,5,1461,81,110,73803,9,4167000
15993116,RENAULT MEGANE 1.6 SCe Zen Mo-i. 1 Tul. ÁFA-s!,Benzin,2017,4,1598,84,114,57670,11,4190000
15983615,RENAULT MEGANE Grandtour 1.5 dCi Energy Limited Automata. Magyarországi. végig szervizelt. Navi. Kamera,Diesel,2017,1,1461,81,110,143000,12,4190000
16225999,RENAULT MEGANE 1.6 SCe Intens,Benzin,2017,1,1598,84,114,36197,6,4200000
16117283,RENAULT MEGANE 1.2 TCe Limited,Benzin,2018,3,1197,97,132,19338,10,4289000
16216476,RENAULT MEGANE Grandtour 1.5 dCi Intens Nyílt lízingre is !,Diesel,2017,4,1461,81,110,77200,5,4290000
16207393,RENAULT MEGANE Grandtour 1.5 dCi Intens ÁFA-s ! Nyílt lízingre is !,Diesel,2017,4,1461,81,110,78000,8,4290000
16276401,RENAULT MEGANE GrandCoupé 1.5 dCi Limited 64.250 Km-1.Tulaj-Magyar-Szervizkönyv,Diesel,2018,7,1461,81,110,64250,12,4295000
15375938,RENAULT MEGANE Grandtour 1.5 dCi Energy Limited Mo-i! Szkönyv! 76 e km! Gyári garancia! Digitklíma! ÁFÁS!,Diesel,2017,12,1461,81,110,76891,12,4299000
16259159,RENAULT MEGANE 1.6 SCe Life Első tulajtól Gyári Garanciával!,Benzin,2018,8,1598,84,114,27727,11,4300000
16057993,RENAULT MEGANE Grandtour 1.5 dCi Limited Mo-i! Szkönyv! 54 e km! Gyári garancia! Digitklíma! ÁFÁS!,Diesel,2018,8,1461,81,110,54639,12,4399000
16057953,RENAULT MEGANE GrandCoupé 1.5 dCi Limited Mo-i! Szkönyv! 25 e km! Gyári garancia! Újszerű állapot!,Diesel,2018,8,1461,81,110,25631,12,4399000
16138340,RENAULT MEGANE GrandCoupé 1.6 SCe Intens,Benzin,2017,7,1598,84,114,81300,5,4400000
16268480,RENAULT MEGANE GrandCoupé 1.6 SCe Limited Szívó Benzines-Magyar-1.Tulaj-Gar.21.775 km-S.mentes-Mint az új !!!,Benzin,2018,3,1598,84,114,21775,12,4450000
16256815,RENAULT MEGANE Grandtour 1.5 dCi Intens Nyílt lízingre is !,Diesel,2017,8,1461,81,110,125700,5,4450000
16295605,RENAULT MEGANE Grandtour 1.5 dCi Intens,Diesel,2018,7,1461,81,110,150000,5,4490000
15915016,RENAULT MEGANE Grandtour 1.5 dCi Intens Mo-i! Szkönyv! 73 e km! Gyári garancia! Digitklíma! Multimédia!,Diesel,2018,6,1461,81,110,73058,12,4499000
15995333,RENAULT MEGANE 2.0 16V RS Chassis Cup,Benzin,2011,10,1998,184,250,144000,6,4500000
15891957,RENAULT MEGANE GrandCoupé 1.5 dCi Intens Mo-i tulajdonostól 37.000 Km!,Diesel,2016,12,1461,81,110,37000,6,4550000
16296765,RENAULT MEGANE GrandCoupé 1.5 dCi Intens Mo-i! Szkönyv! 62 e km! Magas felszereltség!,Diesel,2018,1,1461,81,110,62301,12,4599000
14978535,RENAULT MEGANE Grandtour 1.5 dCi Zen Mo-i! Szkönyv! Első tulaj! 51 e km! Áfás! Friss szerviz!,Diesel,2017,6,1461,81,110,51048,12,4599000
14954940,RENAULT MEGANE Grandtour 1.5 dCi Zen Mo-i! Szkönyv! Első tulaj! 39 e km! Áfás! Friss szerviz!,Diesel,2017,6,1461,81,110,39454,12,4599000
14951018,RENAULT MEGANE Grandtour 1.5 dCi Zen Mo-i! Szkönyv! Első tulaj! 45 e km! Áfás! Friss szerviz!,Diesel,2017,6,1461,81,110,45758,12,4599000
16283346,RENAULT MEGANE 2.0 T 16V RS Luxe Navi/Xenon/BOSE,Benzin,2012,10,1998,195,265,132800,12,4669000
16294221,RENAULT MEGANE Grandtour 1.5 Blue dCi Limited,Diesel,2018,12,1461,85,116,77566,6,4750000
16213767,RENAULT MEGANE Mégane GRANDCOUPE LIFE 1.3TCe 115LE,Benzin,2020,6,1332,85,116,3500,6,4750000
16288964,RENAULT MEGANE GrandCoupé 1.5 dCi Intens Magánszemélytől magyarországi 5év Garancia Vonóhorog,Diesel,2018,8,1461,81,110,59262,6,4840000
16250194,RENAULT MEGANE 1.6 SCe Intens 5000Km! Újszerű! Navigáció! Extrákkal! Magyarországi! Tulajdonostól!,Benzin,2017,12,1598,84,114,5000,6,4850000
15271994,RENAULT MEGANE Grandtour 1.5 dCi Intens Nagyon magas felszereltség. tulajtól eladó,Diesel,2017,NA,1461,81,110,47000,6,4899999
16290861,RENAULT MEGANE 1.3 TCe Limited Plus Grand Coupe,Benzin,2019,4,1332,85,116,7000,3,4900000
15891880,RENAULT MEGANE GrandCoupé 1.3 TCe Limited Plus,Benzin,2019,9,1332,85,116,10600,5,4990000
16288995,RENAULT MEGANE 1.6 TCe GT 4Control EDC7 205 LE 18alu+HUD+Bose hifi,Benzin,2016,12,1618,151,205,86800,6,5480000
15312119,RENAULT MEGANE GrandCoupé 1.3 TCe Limited Plus Készletről! 115Le verzió!,Benzin,2020,NA,1332,85,116,1,6,5498650
15590469,RENAULT MEGANE 1.5 Blue dCi Limited,Diesel,2019,4,1461,85,116,8489,5,5499000
15976064,RENAULT MEGANE Mégane LIMITED PLUS Blue dCi 115,Diesel,2020,1,1461,85,116,3800,5,5650000
15425259,RENAULT MEGANE GrandCoupé 1.3 TCe Limited Plus,Benzin,2020,NA,1332,103,140,7,4,5879000
16090659,RENAULT MEGANE 1.5 Blue dCi Limited Plus,Diesel,2020,7,1461,85,116,15,6,5890000
16274845,RENAULT MEGANE 1.6 TCe GT 4Control EDC7 64ekm-1Tulaj-Törésmentes-BOSE-Navi-Head Up,Benzin,2016,10,1618,151,205,64500,12,5985000
16242671,RENAULT MEGANE Grandtour 1.6 TCe GT 4Control EDC7 34 E KM+GYÁRI GARANCIA 2022 IG!!!!,Benzin,2017,NA,1618,151,205,34000,12,5999999
16123864,RENAULT MEGANE 1.3 TCe Limited Plus,Benzin,2020,1,1332,85,116,5,5,6049000
15781285,RENAULT MEGANE GrandCoupé 1.3 TCe Limited Plus,Benzin,2020,NA,1332,85,116,1,8,6089000
16278251,RENAULT MEGANE Mégane GRANDCOUPE Limited PLUS 1.3TCe 115LE,Benzin,2020,10,1332,85,116,2,6,6099000
15549112,RENAULT MEGANE 1.5 Blue dCi Limited Plus,Diesel,2020,1,1461,85,116,11,5,6249000
16189703,RENAULT MEGANE GrandCoupé 1.5 Blue dCi Intens Készletről azonnal elvihető!,Diesel,2020,9,1461,85,116,2,6,6250000
16099983,RENAULT MEGANE GrandCoupé 1.3 TCe Limited Plus,Benzin,2020,6,1332,103,140,1,6,6349000
15999972,RENAULT MEGANE Grandtour 1.3 TCe Limited Plus,Benzin,2020,1,1332,85,116,10,6,6399000
